Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18	Sample19	Sample20	Sample21	Sample22	Sample23	Sample24	Sample25	Sample26	Sample27	Sample28	Sample29	Sample30	Sample31	Sample32	Sample33	Sample34	Sample35	Sample36	Sample37	Sample38	Sample39	Sample40	Sample41	Sample42	Sample43	Sample44	Sample45	Sample46	Sample47	Sample48	Sample49	Sample50	Sample51	Sample52	Sample53	Sample54	Sample55	Sample56	Sample57	Sample58	Sample59	Sample60	Sample61	Sample62	Sample63	Sample64	Sample65	Sample66	Sample67	Sample68	Sample69	Sample70	Sample71	Sample72	Sample73	Sample74	Sample75	Sample76	Sample77	Sample78	Sample79	Sample80	Sample81	Sample82	Sample83	Sample84	Sample85	Sample86	Sample87	Sample88	Sample89	Sample90	Sample91	Sample92	Sample93	Sample94	Sample95	Sample96	Sample97	Sample98	Sample99	Sample100	Sample101	Sample102	Sample103	Sample104	Sample105	Sample106	Sample107	Sample108	Sample109	Sample110	Sample111	Sample112	Sample113	Sample114	Sample115	Sample116	Sample117	Sample118	Sample119	Sample120	Sample121	Sample122	Sample123	Sample124	Sample125	Sample126	Sample127	Sample128	Sample129	Sample130	Sample131	Sample132	Sample133	Sample134	Sample135	Sample136	Sample137	Sample138	Sample139	Sample140	Sample141	Sample142	Sample143	Sample144	Sample145	Sample146	Sample147	Sample148	Sample149	Sample150
piR-hsa-753244	1.99353858134569	2.06462277092507	2.06298376241405	2.30963348356108	2.02436750197826	2.1705514557152	2.02290498575245	2.10387495671134	2.09990021571991	2.43108170255126	1.6195483811186	2.04623679831513	1.91999963489266	2.32832305911569	2.06907820941793	1.51737475551739	2.0595570343033	1.4060374443524	2.27392104375969	1.69338738044838	2.10358629815759	1.95448580431452	1.86346693072787	2.3103334817628	2.0705525026428	1.93169199546601	2.95161833351618	2.32849796091225	2.42193685570923	2.54172675245366	2.63384388383081	1.63500736202025	2.36364307664518	2.12076773270633	1.67367130486663	1.71016646302773	1.8054711990645	2.04716626229812	2.26121165703214	1.92437148825681	2.10254331025555	1.41137580694848	2.2589622650998	1.99437833868437	2.78758523683786	2.0089556543945	1.90482103214206	2.25802139051562	2.08003379207109	1.94262786563931	2.12950251695185	2.02968019098208	1.84663036096488	2.66453452360289	1.81146743981235	2.21169768718727	3.10144990985623	2.4423429708083	2.07470189871526	2.24757959532021	1.86782139677617	2.05095366093117	1.89968805484441	1.34379354642731	1.30878694095718	1.9077639301895	1.98817715485276	1.19702458966027	1.7584381062315	1.50854604205852	2.07177654040373	1.98932299550628	2.06438706963037	1.99315812411173	2.26719482067211	2.30596565471123	2.67028777487746	2.20679875194912	2.03998306780191	2.08530758052039	1.74743624929681	2.49354692456408	1.53682584173543	1.26421102654219	2.31473737462266	2.07262036392682	1.91779368518588	1.36099940838439	1.78644602894593	2.30398913284805	0.824715539907692	1.62965050546997	1.58099268426959	2.76926670356708	1.57720147931135	1.92541262385745	2.20756228739827	2.18212302087435	2.56007649975484	2.32071168267815	0.503157185745395	1.74653072567015	1.21689408563072	1.58044781400641	2.26170732761886	1.76569029075738	2.41544069882702	2.22318507465906	1.03467057987042	1.99990568991336	1.79194401180373	2.8406645215614	1.53973174470305	1.57951221649262	1.15204052906434	2.21668375029235	2.14650068680024	2.65932766247516	2.38558661066283	2.02324426150972	2.26341203508862	2.01934728277192	2.45652753857303	1.95289807675528	2.02534395829737	2.06335177431414	2.2603845420833	1.9879860077738	1.20342904673073	1.6862110420135	1.65605550272356	1.87938862382721	1.96682579799182	2.07630941395406	1.91909567147939	1.37755353204496	1.04227191986688	1.8393049559956	2.04652798310056	2.03219949103679	1.62677614306499	1.89076097796776	1.09914933917014	2.24771444435882	1.9945560025245	1.95346042122902	2.09835190934493	1.96257791841907	1.95814231410787	1.85454648682011
piR-hsa-753656	1.53930959559059	1.95558126446348	1.90382875466109	1.1167952155027	2.53867107996902	2.28059255093617	2.23831018095485	1.65953458045067	1.04105541801487	1.22494798158654	1.71979429084648	1.3876823290241	1.13444422292293	1.65507912862487	1.84059623694584	1.00897950308683	2.20327889466078	2.0760848612726	1.70940162150377	1.75601519745703	2.12417365299537	2.30829696997457	0.872018169785407	1.97784498166844	1.71144736489121	1.6874171344859	1.54109434888897	1.7148751389898	1.33256832535939	1.95592140638372	2.45781771547099	2.13572271274748	1.64691897130794	1.44607762429682	1.68435512239072	0.906128933151248	1.51439704015784	1.62093370991641	1.46649321931844	1.88461397513514	1.13078281320387	2.05994133507129	1.72122860011475	1.7160134593415	1.75913671527874	1.93999717197621	2.37548951912239	1.99900900377243	2.53299770746026	1.42018375215091	1.31002552570737	0.395532991699366	1.86353882149007	0.15828380237093	1.41253781821446	0.642304317950434	1.40773414670104	1.3452058437045	1.7941444222274	1.84395480901342	1.97500442193942	1.86771314342221	2.2819883962606	0.773962001062961	1.69767745310454	1.75125339414203	1.3734301007416	2.33499804113139	0.683444183475994	1.55195609195869	1.46727496985524	2.639128554939	2.16058953771856	1.39836743377886	1.93493172064264	1.53382869820862	1.53191115231627	0.953396423152696	1.42583041980222	2.0399120027712	1.9350011409571	2.06590358977201	1.71962037375899	2.43921054615807	1.22026730662238	0.649834406410767	1.68568294735321	1.78193803658333	2.38697625159658	0.637457175804382	2.48293186673354	2.20994312842479	1.94524961696715	2.49956689509786	2.56770896220417	2.12525960478463	2.23477828157441	1.90818028440535	0.793161240830385	2.22239231783592	1.52246155971886	1.34721073361463	1.59246228893419	2.51719869957229	1.22631344721952	0.913479702979549	1.23325116245608	1.6886463507127	1.40455972481845	1.53719615660151	2.09452847575472	0.781391910525643	1.48552656288598	1.5915915003253	1.51063580815855	1.28877202384582	0.563651835073864	1.27029929134087	2.07843666101693	2.03978664627171	1.86505422841119	2.22500339091386	0.57707340223569	2.15015700700618	1.9201730457809	1.66938002450515	1.26823503831992	2.61702611657455	2.31528469970351	1.7018219776729	0.998552892603228	1.27923394548809	1.64962106556127	1.40038088338499	0.0787149079650471	2.01483318165532	0.994264817915133	2.10159645972244	0.470991237997283	1.37090609826353	1.74953810674693	1.5471769777496	1.50075572432247	2.18598287585107	1.38426245223069	1.91581707237703	1.91832458585869	2.19658384525359	0.755094629737248	2.22937028799694
piR-hsa-753914	2.99651980559238	2.34038019750483	2.8666785073654	2.13549011123685	3.62602834899688	3.06338361978529	3.21023212938596	2.8696187742047	2.12680727764682	2.5468871493626	2.86760440999222	2.84922484818665	2.74744789185494	2.61570681197542	2.87490922486388	2.16368659153452	2.90354573685487	3.0699011478848	2.15330340811094	3.4351605224224	2.58808015881413	3.49694540142476	2.61686923803012	2.67124974379003	2.30426476591421	2.70963387486537	2.35963874544562	2.22222635698744	2.32184086093025	3.50949714056594	3.53045470007802	2.98644203878826	3.01491237125609	3.21762042817005	2.78636922410342	2.70191474725097	2.35700677780884	2.59280910034199	2.68074853599136	2.45572238519985	2.54306288123083	2.87321084350007	2.95523036805718	2.60480159096176	3.81395566945865	2.66465251053355	2.93055946757055	2.73463839176201	3.46244418387854	2.96388730281944	2.67780502785874	2.34031920140099	3.05685057739905	1.8770342759933	2.82106579460602	3.15036334363245	2.86157955128466	2.69850039991631	2.85057273759006	2.74794795804686	2.70489285729767	2.41783620977338	3.01204842823238	1.93215561600603	2.84294029907138	3.03715580847297	2.04506576958761	3.28086382741471	3.05829336680668	2.87271418928518	1.52470181819226	3.37913736795704	2.87780240778416	2.10517175789294	2.92713226194737	2.37522318247782	2.51472687766945	2.92840788243811	2.21029596429925	3.0825155455641	3.20332577269487	2.98704639566139	3.49535464787319	3.29298235263749	2.18529070737558	2.85727817642269	3.19876977670094	2.06397048429799	3.14671409877171	2.68054134608615	3.64865156871892	2.6650329528554	3.51339062315916	1.73134263317427	3.66568178278908	3.46744004634702	2.88339587358456	2.72015725220216	3.11286416307697	2.95220614599487	2.71556773488729	3.15110652465867	3.1090101885576	2.98793840239484	3.33181146669043	2.35608647534625	3.05805197037585	2.97601810249333	2.47186965948304	2.42037225384678	2.45672390264248	2.73659481940693	2.7353710656201	1.8380649030282	2.7092883885366	2.31120841063576	1.94336011561068	2.71779417869965	3.0533997888437	3.35176379769273	2.90749324401246	3.5065645139975	2.86421384232	3.1727376818195	3.15021721203542	3.08907006436292	2.55665773732144	3.3678537138272	2.91023979413335	3.15001474822121	2.60007345177163	1.98780493296892	3.11327178451542	2.896674601531	1.82918590634152	2.29447258302673	2.15177528151476	3.19992434122972	1.66076815190338	2.98145573914935	2.92845906310053	2.91748745895016	2.93208394662323	3.26566364878485	2.32044930560617	2.718453930194	2.80817022641145	2.67022373589663	2.16616653177405	3.11957255352499
piR-hsa-754271	4.70198196995002	3.56286927988563	3.40200778633492	3.71520271002919	4.11866037188753	3.83536734189154	4.00833643256373	4.04641505319597	4.89543283449499	4.74943309612039	4.63538809140968	4.12124102570755	4.7598257088068	3.86840331142871	4.13288334839905	4.7546345116403	4.62711915771661	3.33954857706991	4.90195658744006	4.41905970074461	4.75628553994984	4.56783628980928	4.01056255581041	4.01684430427703	4.51250161039008	4.75822197972981	3.54874190144398	3.51306205205704	3.64429571023369	4.11520266087644	4.32462916669464	4.05290663430697	3.42971466550062	3.7614699271035	3.97607600473082	4.68289187038631	3.72567946014142	4.29022677737143	4.53882613151517	4.09243247751535	4.72565519793154	4.53653052799204	4.06687542813017	3.64708959356091	4.49484609945899	3.31913572489227	3.2871612191562	4.70127245381523	4.16882089501821	4.00819061000455	4.6576439042365	3.74368248121571	3.75199581081135	3.8467772878505	4.33956172636506	4.78827252132655	4.9150403568149	4.42201357555833	3.41127077046993	4.61040103096894	4.48865459179267	3.3950259334738	3.73342977509622	4.77777521692587	4.63666682282433	4.20772001253191	4.64674924729657	4.35671833934415	4.69351854253836	3.47571197709393	2.72255274470882	4.56803212235731	3.954489003328	4.20926368434748	3.65319325389135	4.18801231670485	3.94416431881046	4.08387055662395	3.49565752575193	4.30158063616943	3.42407465473106	3.72311479567551	4.47965635086219	3.98406680137721	4.83249910097175	5.21841879565638	3.91031882636378	4.4415860708471	4.46470420443352	4.93824998452536	4.85248832603735	4.64425693846315	4.47255557862203	4.96329984938676	4.75059614441611	3.69962961878265	4.32171766195094	3.40398422344934	3.40894600731932	4.34713434141271	3.9899058788905	3.99038271722601	3.88347418960283	4.41347963679296	4.94577453297067	3.8913787238203	4.08814310919278	4.68868610345603	3.53104546400358	3.92402148765116	3.31309257924495	4.17865843160677	3.35851972846441	2.78122883783283	3.77454549391539	3.73312412830549	2.71682051256781	4.15984188642954	3.83803433521838	3.70031073641058	4.00482583114461	3.80388327423482	4.05244277803383	3.90777430430552	3.5644853549513	4.02994846623555	4.16704637285103	4.11831495718797	4.39982666669333	4.339425809253	4.5111539044531	4.0823867857903	4.50437386679504	4.10979288243052	5.02844278831392	4.6094548385895	4.30805208748142	4.62588831951545	5.15684183861575	4.70089143387173	4.70080078287022	4.85587425663371	4.67538727732892	3.05772370247956	3.99731264322296	3.44234113677003	3.47877711497679	4.50759263556038	4.60301416919741	4.16699744176374
piR-hsa-755466	2.56874958354039	2.24725045951503	2.97219592815877	2.87327707118761	2.32794020819072	2.80341670500007	2.09440861552099	2.83563389163018	1.84480026862436	2.71920926000373	2.78144395644072	2.56816129872819	2.09146512693865	2.83145792578286	2.63611898674076	2.72766955647036	2.10086186251485	2.87800414994114	2.26094831944595	2.31693386463511	2.40646277687629	1.89322622778584	2.75684750941977	2.99882797165271	2.689235772908	2.23840110035495	2.47959421622501	2.01727085466777	2.95248229308269	1.83162318411315	1.77172790494163	2.40018957680917	2.750160703687	1.61624669875225	2.06182601764829	1.90833901041851	2.30804370314731	2.42090933395475	2.54558071507297	2.58966833307387	2.67041510350875	2.46961820546972	2.62229755449146	2.53886064509366	2.37835262119863	3.24983147261326	2.62761181380326	1.97791385881204	2.17188665279382	2.31267473349451	2.4703662587218	2.59359567066861	2.98329522552208	2.81683363201598	2.14845204493848	2.64462451480236	2.24897707922011	2.41574638868993	2.97609763644068	1.75044882715915	2.74236150704668	3.07404364635194	2.46571594581873	1.84775915489883	2.22258336802777	2.66968063360151	2.47092721014957	2.0999478639442	2.55880011339315	2.35408398944157	2.72045079095292	2.60579862927146	2.73277963686485	2.67531279591379	2.65989645134834	1.84547250069699	3.01815738334962	1.86417795017088	1.93539692290204	1.66176503113416	2.97571460321669	2.52480812503368	1.7597546382674	2.09770495748191	2.60215431880485	2.45640910172725	2.2397131141059	2.68843520698242	1.84557498449849	2.44207831963819	1.67461399861331	2.21132142736122	2.22225878465274	3.25760841012845	2.60242307877821	2.5373716597476	2.79876293202199	2.70982341610666	1.38728147805511	2.30284592830914	2.1474490456133	2.42621185562522	2.40694135728966	1.8177543665167	2.03175529885286	2.56845093928045	2.48611333613765	2.02435429545558	2.98738463057378	2.6949288834126	2.91731030385992	1.78709246391615	2.693823282663	2.60998839811496	2.11107107472659	2.03056879770227	3.15375006158785	1.93418057061405	2.90591635684256	2.80777268905164	2.71835048747048	1.8382845730617	2.88960089999425	2.69292231819854	1.69850395330683	1.97913670718219	1.98760840880885	2.9182556609882	3.17816119374223	2.61444277355789	2.09729607226794	2.13916821136142	2.31075857924072	2.4115630731314	2.44153145339895	2.62254301009608	2.49353590757006	2.23253022084772	2.56685578495823	2.52127092733388	2.24697228788908	2.20543493031637	1.39330420048594	2.58730543794203	2.66717701119722	2.85793486168255	2.50400842737045	2.46668327767306	2.42225856114647	2.38633883189639
piR-hsa-756856	7.54643840170821	6.5654693685323	6.77310257395936	7.49476078469026	7.06225367224222	6.89073129366179	6.89540724026418	7.06841679638244	7.6800947343708	7.5604336821203	7.2821383648826	7.18443234547336	7.16189702764172	6.82557289108282	7.12584213980637	7.47559310694746	6.98188595569249	6.6279838280145	7.34249486733244	6.94735289916605	7.26704116148456	6.71696932195729	7.02816548561792	7.30465526922093	7.45141211575571	6.7413785836838	7.52636967775043	7.22254469182166	7.68704239256942	6.91806375166482	6.65614721733079	6.94418407507617	6.83183860075913	6.88630399781432	6.95149672302598	7.23952029022195	7.03215241245869	7.27310122677628	7.46462801131445	6.89727077621318	7.18796051686232	6.95552477159337	7.19534880391015	6.83392482042263	6.87525634463708	6.99592898061095	7.03645103320674	7.20305936152061	6.78412306173128	6.84022167207121	7.35357987558175	7.0650846780583	6.76641375666579	7.4906493698207	7.10116015771285	7.52377557108574	7.70778587656567	7.55732082690764	6.70843217450695	7.27850430809149	7.08876014277901	7.2032730262346	7.08831899318982	7.50573660684626	6.94714529524389	6.96797115223255	7.94581916097147	6.54473033137732	7.38763415240845	6.70625293226208	7.16905639483343	7.02803792997661	7.61429430538766	7.70539934620905	7.11114943857036	7.00822618559813	7.27540256672694	7.45887207076798	7.34938102151435	6.81815639143653	6.71633756834474	6.94596940645951	6.6612413748232	6.87869858104902	7.44337596786148	7.63664080006356	6.4270162724621	7.29600450623054	6.83815917898513	7.51249833560788	6.61273727520158	7.05253740071937	6.77367822366652	8.04628861280245	7.21046410470583	6.55176798398722	6.92040534449793	7.1825688942788	6.29391697302073	6.95518895525221	6.46980448363433	6.78531737026504	7.15437532677837	7.19796009775841	6.72446992313952	7.00635564809378	7.02934989109165	7.12033390780358	6.68024618103023	7.56434108644079	6.51683630405433	6.84144386498447	6.39977004514858	6.56701593554672	6.77519986584389	7.07221922263463	7.37190712779878	6.76333246405377	6.79550121676071	6.50044010560604	6.62611537076231	6.57546471003448	7.1463668229926	6.76932811293638	6.75094198819875	6.49619521118512	7.17584019194569	7.00526611565887	7.33862645517752	6.85094062749393	7.14959874614159	6.96228304145473	6.75834927663309	7.03122978262973	7.65258855878116	7.26003902920266	7.31611365567951	7.0337104662102	7.77134041122411	7.15427834609835	6.99632989070008	7.1274694310226	7.06812588894229	7.16106767804746	7.45739478884637	6.81398136089914	6.97375900545472	7.00081016736199	7.22796764228398	6.95388344232613
piR-hsa-757795	3.16504744665451	3.40330275801871	3.94962227866121	4.33049566033941	3.55795544992988	4.03806270469445	4.07668416085844	3.75452447046435	3.40433194583587	4.03896086441976	3.21837917903978	4.02892627118878	3.40684472983896	3.3394889907395	3.36949305463685	3.10631320232125	3.19333704782186	4.24106115560402	3.37203112201352	3.58846794460336	3.78377376736354	3.97082152818858	3.46305659755331	3.75940228927329	3.55291370554178	3.88088835211524	4.11775679111432	3.74396760836453	4.17168077127604	3.74459467278725	3.56321848934839	3.93871861517656	4.05483811818686	3.02122134456225	3.43154330899801	3.53175845653818	3.25467352270589	3.4319379344158	3.23540554816973	3.89938054883065	3.71490396517614	3.83559512656349	4.34412453990159	3.64824389150009	3.8384555479825	3.6243425416699	3.90463961503649	3.60095493105615	3.26199952554751	3.43618261077326	4.09481636357809	4.46985943022618	4.03266619058637	4.70681633096628	3.89940135790456	3.55968480786442	3.56272295595854	3.91779790476038	3.89064219605	3.60497232850177	3.80788692755962	3.95226978132354	3.56155454790775	3.70364325274161	3.58141322885912	3.73240439295759	3.51158864757342	3.59826630470691	4.02398357522864	4.3714967698086	4.44833101486707	3.48071558640597	3.50731127377014	4.3573121951018	3.60155152209666	3.65359148605408	4.25789289066214	3.48472306801502	3.88562599954844	4.38078027501684	3.92080030791145	3.86683705116156	3.47846070899145	4.18950717954744	3.42433658112167	3.1988351014271	3.57692518888352	3.55007672380109	3.43294735007362	3.63347252175282	3.65924200898562	3.56406040983318	3.64181823939753	3.1306420652928	4.056385650641	4.20280878785545	4.31915589933554	4.04914987330825	4.49110388393439	4.1978198019716	3.84605889959676	3.43544984263179	3.64703264752911	3.48094535057456	3.55663138676341	3.74073670731702	3.26024836603964	3.54359350624297	3.8717764975551	3.8204116475201	3.71530435850099	3.52438432608077	4.54259698895558	4.51885957554706	3.4916236966231	3.81094002180734	3.46926535459944	3.76745983910895	3.79651013470482	3.98207683225223	3.55725707818644	3.67123704385466	3.38817880049221	3.93458325058738	3.83504347015571	3.7076167465862	3.65101406247569	3.88539625787465	3.42818071789131	3.88405363922021	3.1315692445147	3.79671596633103	3.57444534010831	3.51348135536044	3.27355809006581	3.53324616992728	3.84501195172224	3.43212907505337	3.32404354617105	3.13072829987022	3.36527222725907	3.14474034238482	3.59316806912089	3.83369879843397	3.83638481066232	3.99077972697997	3.39230777520421	4.02936769063165	3.60041910122728	3.79675699837878
piR-hsa-757869	9.49674228439485	9.69825301971924	9.70605748815283	9.3860860539818	9.62490127244953	9.75020723883367	9.97437240106312	9.2747225922818	8.93903409024432	9.42901359915502	9.17069729549485	9.58135860219646	9.23197366179309	9.58258055910842	9.33401237068073	8.83902227871072	9.69151218526016	9.96289765186526	9.45940679342588	9.6045729811058	9.59271470558624	9.8842505517696	9.29157947564378	9.51907630743271	9.65934329142829	9.54520977040342	9.04561916970414	9.16096187578368	9.15245338404295	9.82091617984014	9.79691584479617	9.61534772516033	9.5559331141686	9.64740778726114	9.67445887587484	8.9120460714596	9.13798115562988	9.47515763646191	9.12133924599025	9.3684208067601	9.33111027856333	9.4908867935632	9.83370510663905	9.54314062240707	9.77678544848261	9.3087703702667	9.24948518292275	9.37183220459377	9.82807638053247	9.25220896908095	9.0415723781881	9.21191675685409	9.92939132001224	8.89807236746111	9.34714050303226	9.11390895730737	9.1245028900142	9.33057315154324	9.75891156345672	9.60888896746939	9.4072457168467	9.12444856079281	9.39966220840181	9.0551992168601	9.48154683225133	9.54171963310569	8.85943946971506	9.78406576003805	9.55414413706731	8.75326659382974	8.42337078521794	9.70788372761491	9.30450713715704	9.1170672634609	9.57560330347756	9.48214998832125	9.40631818100475	9.45699513425564	8.90087638415992	9.7568015761059	10.0236838499932	9.7828230295807	9.58886325496524	9.79583701760451	9.03639461037821	9.00759793746122	10.1518691488832	9.42308002090258	9.5466006959836	9.08104118028577	9.87699275648826	9.04288425028252	9.79510800808146	8.86094035911036	9.62713090882982	9.69091302839211	9.1464274000082	9.4437245633249	9.80316195242751	9.9389751270284	9.94164063103899	9.34369468765264	9.36463543906627	9.50909757503692	9.46521062122438	9.49893509482621	9.50904394511362	9.70423975363326	9.42388874416135	8.69801047864544	9.7586660124465	9.56190425742161	9.7345113996721	9.6385835187704	9.61965609615285	9.33499971227273	8.88663197755039	9.80880034935207	9.71066506269682	10.0674719708655	9.39385021821261	9.72978324637706	9.45440241685984	9.71757935305386	9.74834758722985	9.54281830604972	9.31290496340393	9.76117302712809	9.32766548214691	9.4550516714036	9.33625113575484	9.19792285314317	9.37799528902436	9.64043970743968	8.39059800514527	9.2129811564039	8.98178989865586	9.60874080666871	8.50023091181165	9.18482773011099	9.29924991151393	9.42695985410331	9.19566156576564	9.50343075919923	9.20074297140686	9.82871019053537	9.38444556754658	9.78591279247354	9.14093598687778	9.53808092439009
piR-hsa-758484	2.9357227275015	2.85362274198117	3.44566739126503	3.57685347582049	3.2341199490333	4.10222288106239	3.50097893221964	3.5390776929673	3.09882045330116	4.02032917165395	3.54737421273609	3.3666910403069	3.37393404839101	3.39271556880102	3.3564348618026	3.36974298097127	3.18722539109801	3.40933642770762	3.41945452800135	2.98739937248101	3.33183236616629	3.45632450152653	3.36252699420185	3.77652527351993	3.58455164281766	2.99486041556907	3.29410872682956	2.97078319654264	3.60565679184935	2.85081731668227	2.99314803928274	3.40398790771343	3.17239817903878	3.15356974816719	3.24486980893217	3.33394130391897	3.31817401046446	3.5345336016959	3.39639824933542	2.789575618377	3.08855307569726	3.25216414575329	3.55577091978283	3.17729850596695	2.55701011202051	3.44175878961124	3.34523974242899	2.95592124198916	3.00592725815689	3.4535041792676	3.34994772392424	3.52625581308656	3.43634660659279	3.8805302432855	3.25745178605785	3.6006385234209	3.5357616010949	3.66575354427734	3.51459448454654	2.90904373324648	2.82195381059145	3.48476453436819	3.30646896321493	2.8549205014434	3.09032905226259	3.4118286054672	3.4935428357708	2.98064299320215	3.46805693484096	3.61048064470472	4.07330081369918	3.36480851389905	3.59366315455003	3.72743540059208	3.33220672791942	3.09002494161109	3.7773318088835	2.92996804627634	3.67726827240509	3.44757056228579	3.19938168101472	3.2621673615463	3.43862632829293	3.17269946805622	3.39904075135064	3.69575166583021	3.11207050801502	3.31570996163264	2.93291026049709	3.3428435053976	2.46489678301897	3.00796395222019	3.46228764476267	3.92130099332677	3.83248029776793	3.25504123989579	3.34463050979459	3.43764848241395	2.73499193303592	3.01378766054403	2.85410006331739	3.03256701846069	3.47429940295372	3.39049543412143	3.04484587541658	3.52866413637999	3.01311655223793	3.16686180179607	3.01597831062854	3.80079158296699	3.16946146034667	2.62402743459997	2.9246553311445	2.45704346474359	2.5073204264711	3.36396308344963	3.94505458048604	3.4723913658583	3.23262961881343	3.39813216681835	2.66022055604145	2.85385503806442	3.56150564042149	3.40098186164349	3.20309397726421	3.07350068631238	3.66085772744105	4.04225331614574	3.52702564280244	2.99152014894469	2.57931760881169	2.98928972605683	2.8579252357812	3.12179487219213	3.33914078226997	3.7616047468524	3.43088086463549	3.15689087002461	3.45866180255855	3.37388920194907	3.17493074453054	3.0746327750723	2.36488102996178	3.81755541273242	3.94791122637532	3.31934693418807	3.48670285052244	3.12119713777339	3.25254447764088	3.49024894792966
piR-hsa-758728	6.21188031033823	6.18085879911979	6.41168882783832	5.94954789359812	6.75203017812376	7.0207865653944	6.83145397992041	6.46750212446637	6.24968935106468	6.61348673643436	6.59768473203628	6.5478571870272	6.61329788963483	6.66243974911731	6.98327920555258	6.26196193587954	6.78756690247298	6.53419787486381	6.48419844842655	6.69488421464159	6.6285465316991	6.78660249653749	6.47056392281756	6.70356709438958	6.57413145285867	6.3403810482553	6.39805212115387	5.97786859059308	6.20983398819236	6.79009609940962	6.45761860513197	6.54868003500728	6.53335289192488	6.425154217129	6.50766831885212	6.20883727234816	6.54441393820768	6.68141988500425	6.67936594417153	6.71056521954784	6.58064658757945	6.89028626327274	6.43236580795083	6.51621255595082	6.62942671466904	6.85274599640066	6.89449701870172	6.15912650170581	6.45858567514304	6.53053405650393	6.3406402882905	6.30200652350424	6.4700847363366	6.16458605272539	6.52739470432208	6.43142058242754	6.23380250693282	6.76563283391188	6.65023052222992	6.5673577701665	6.70889103702317	6.58449708498528	6.93533207851173	6.14357751798329	6.74140333851322	6.97598689170582	6.71781998989739	6.67379192575391	6.54494702815415	6.80265473570535	6.89482802470673	6.80173170314135	6.63602233725095	6.5136045448229	6.34353032479945	6.50837148110255	6.22089034918646	5.95315726773708	6.05752543744316	6.85103218543696	6.73723909565094	6.73191775495633	6.71196734798441	6.59429727723341	6.19224765917518	6.59535723828939	6.67860113725009	6.69336755895838	6.73178694360426	6.73931475731575	6.74814802740427	6.65253035739976	6.97440459952267	5.83993241470694	6.89493783981828	7.32272393809786	6.81381859935103	6.64372472236687	6.14923168755147	6.46417939812995	6.37661240789771	6.40174297788225	6.62125478132875	6.77576758318671	6.23306502262235	6.64016129970208	6.51371980551909	6.58858188459689	6.42655810799606	6.75020990999226	6.43928627100934	6.14154631385115	6.32556999543624	6.0824205564481	6.13694213303535	6.36850863981261	6.52084323515659	6.70618945146683	6.59720869267249	6.8836466708177	6.37831815023554	6.74986761846764	6.43297000201192	6.72646519590009	6.62268241411569	6.49306288515834	6.65200813062204	6.99936813288784	6.71791823936475	6.46234568541021	6.72185581290464	6.55991236691182	6.65876948027628	6.54743129320246	6.02690577815561	6.82762900350624	6.53075001118057	6.62839032580409	5.95423434298529	6.79899032498466	6.53582033377976	6.86632886907341	6.5286871993624	6.91601727074185	6.76035689759077	6.45354347911705	6.61448590383966	6.86201590242796	6.3210169528855	6.67289700788853
