"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20"
"NC_PKU.58",-5079255.01281965,971.940276513939,1489.28367367906,-9418.84933777928,1877.16126658135,-212.24318288037,-2476.89558199306,-7803.32947231309,571.377516987773,-1483.19031216776,527.05265824228,191.87615418909,-77.8777220045436,267.435298828915,-1657.06832808066,632.314912344483,-601.098514281013,915.185909527171,278.450270707593,-170.486723262795
"NC_PKU.64",-5114793.42082444,909.207423320478,5456.09056047703,-4586.07376095421,-2027.12916759049,-1427.13269443418,676.310694111156,-7064.79411553468,3235.84894957776,-456.558870639863,861.862206103033,-1132.82624854904,1542.74388574535,-1342.74170098535,-677.111797476068,306.416710795069,-110.380719266972,-57.1824714918291,718.580927111472,123.847135792157
"NC_PKU.65",-5042616.45131502,-34561.1330254398,11811.3463493082,-1146.27326999766,-3022.4355088312,-1432.86914476347,-3365.76542992842,-11093.4714921979,1451.4816691741,-2306.87822211869,304.950934336699,-1100.73791106334,-346.833501373389,-661.76232803977,-1013.44312302781,479.087468933758,-340.457511287918,591.263627194398,373.778825603775,386.974015672029
"NC_PKU.66",-5149000.4391394,17387.1307140394,28299.5281973127,18892.6966433908,-11014.9340939233,-1790.99129032865,2160.45922213705,-9106.69142864288,2472.40529416546,-2359.24871384434,1319.3231672457,52.3703220149296,-1344.89918686113,-1189.33098926563,-1322.71493906497,-397.312672524239,204.159417702699,-159.353383376586,-218.746607779708,221.17815670322
"NC_PKU.69",-5048166.40031375,-14581.3047043775,2189.60865383779,-10709.2229361332,3466.42453307306,1142.50104670529,-4586.11517085285,-8462.61380543134,-969.894231763188,-2070.87822369161,1358.97422087788,-431.674656063989,1134.74491981427,373.356718055076,-1574.29646005892,1115.70428040911,-291.757478178676,692.454234146586,632.675191433517,-210.734461747671
"NC_PKU.71",-5101035.20628336,5334.09515139934,-611.883254291635,-6211.27237664956,-322.026896688059,-577.322040998939,32.559341343957,-5274.04355042787,4390.38219887872,-1289.61006841588,847.519339336614,1592.65908545925,-852.179117788752,17.7473699809788,-1467.43154284274,495.407083906526,-12.3117848686685,324.267134369915,-27.2084286576248,-212.476904749669
"NC_PKU.78",-5098390.55048021,-7027.99027291242,2547.43276583147,-3447.35440774744,-2918.3472158216,482.84894476463,595.874066459452,-5238.20920023903,2128.37893217689,122.919169661035,-225.483077397304,299.227709456649,-594.274273384696,-177.815372705039,-978.869612620685,336.9232273666,-126.138380358737,30.8609304384708,396.770519366518,-279.212884758441
"NC_PKU.81",-5046079.93049361,-7554.77142179455,1797.95761039665,-5478.39400489495,-1071.73789619013,-722.072072276785,-1026.39123400704,-5269.45373122438,4297.63665156067,-911.717908259396,-1178.65682206079,614.160155486314,-2931.3860525097,2970.83466630194,-2677.6095368583,482.231945247037,-1704.61514999088,473.18907019997,-633.37374016197,121.575038695946
"NC_PKU.8111237",-5107457.00299492,-10181.077769028,5464.78382388693,-809.374829921531,-2442.95355508506,7733.78234538235,-204.689062308473,2787.25982709171,-1577.30723032876,1906.75263352793,-2621.84115569219,-58.2004731668045,-123.924256891994,-939.424505616848,1382.37243505682,-796.628274329401,-621.341777932946,-314.597561519588,229.590620536395,-508.735976357171
"NC_PKU.82",-5067656.46397962,-2886.63642541333,-3911.47480926588,-9846.35216742704,655.70576126662,840.672451150834,-836.462560433535,-5426.48131956146,3791.65886419195,-119.882397207327,494.851626719808,219.824915792725,231.597057534086,758.164255322414,-1957.15969891615,1301.63480892036,-263.952245789677,124.466483476482,794.738834465366,-290.767275232047
"NC_PKU.83",-5014411.50396225,-21250.3170345914,-6997.07644026187,-12849.8385445482,1981.6400168269,-251.626384639453,-2153.84707443001,-5623.09466875817,3860.07107371534,46.6272954080081,-543.551210914329,39.7019796673876,471.487831587172,785.760783704867,-1588.83675324054,844.096945148784,-334.27749838317,81.9595023005518,460.338019857521,-202.324710481466
"NC_ShH.1",-4978837.93684763,-32650.766713502,-22552.3326809347,-5515.48670047961,-40.2113735391607,3381.96445300004,2518.99580236301,2462.28988071467,594.329698960877,591.889104483416,1541.29328803334,1295.83238926569,-184.074437610228,398.25765264616,-147.105992556153,39.7603660390385,62.9951522047593,-636.418178666244,-753.63322318337,568.987115780228
"NC_ShH.14",-4908614.0422035,-28209.821314297,6196.93552085429,1760.3273744405,-1246.61139660013,-3117.94469966873,4553.28256851856,-458.706863866302,4264.17294686175,2755.05205914145,-44.8447837409881,175.462001562132,1359.29662394886,357.275578151084,-907.49065049921,268.127039017483,-683.642516915622,-595.100316745781,244.474628856313,-296.196444943943
"NC_ShH.15",-4981165.7842977,-20243.5279512149,10634.43704741,4117.73872140591,-1943.18526801523,-5384.63655014933,3339.92739027886,-12.2762286569559,5858.80238534063,2199.04057262,-931.963489349162,335.269522438819,990.369882605145,134.825955282845,-882.576399387242,428.494562676884,-296.853076960379,-723.309867120858,672.732069277262,-297.663263678485
"NC_ShH.16",-4919375.03048892,-30659.264222213,796.229319559471,1751.71686064746,-1259.11334755133,-2394.99780801007,4886.68237916607,240.972482982613,5087.93829648879,1961.6101663743,1031.13469982333,332.59373692614,734.776998788686,324.207903269674,-779.754948621744,239.118666470148,-484.557025976125,-496.033545353831,52.3499928328606,-96.3130831491591
"NC_ShH.17",-4859369.73643801,-31756.5160260973,12129.6586889125,3886.66777733478,240.362757573991,-2453.44303974374,3912.13227275585,922.987164886289,3756.55179020821,2139.73804128311,1170.97480984284,797.201410128272,425.531970299943,97.7168794823744,-1686.17751874554,252.089694143039,-300.458876110439,-163.483480158669,58.5325846222191,-4.49643944242387
"NC_ShH.19",-5134539.66727831,-13103.7647059237,-17315.1442929687,-6309.48019607025,-2802.0857501983,3466.97678255151,4137.48758867357,1592.98274164171,-896.128850924991,2640.25120263745,-1511.97263429481,698.266492780696,-184.577797647096,-19.412770537578,-529.703344822207,603.142452837218,241.979952663511,-1235.85044668085,143.253810782405,465.681934111259
"NC_ShH.1903250135",-5098041.71649507,-5443.98148034804,9131.4096223426,6725.21927356937,-1646.03737758535,2094.55090856498,-5738.38410196083,-5029.70425515912,-6513.57381832847,-2899.8833373061,677.462233551708,-1484.56211045416,-567.559496442718,-397.37973429831,-552.808551879191,57.3391228328764,-301.458162519826,1346.57906379122,-245.78518478416,1583.74125629451
"NC_ShH.1903250204",-5165561.42784732,17839.2080711348,-6755.57366818359,4754.35523149237,-2193.54993702687,4084.63425787339,-4792.0718022446,937.94320760552,-5057.13894493484,-2612.42858313275,-927.970978614466,-719.457391819983,-877.953120593863,-1172.44601942506,848.188755398935,11.1167126128104,59.9898314064378,1053.29892597772,488.299349157917,990.689535922195
"NC_ShH.1903250374",-5065723.1641032,-6251.96275792601,7526.70693535037,1716.1405352978,1173.33590283613,2652.38981662784,-3018.17511563474,-2925.77819534956,-3927.01601693054,-1983.98100728155,947.466995311323,-35.8768916316081,-923.221211542005,-345.921623785434,-337.225737908843,223.313880068544,322.24575458315,534.715768651258,101.427691496764,278.9244374572
"NC_ShH.2",-4936334.76995815,-30802.6292254899,-22573.4245493198,-1088.63338338069,-2252.24628200432,5161.42141032965,3839.25272323362,1795.92720664088,-612.17612795497,835.680218776925,2823.70632174266,832.062078684716,-1024.63279915457,1307.34341630255,243.775815529866,-2378.94924966133,726.459106584235,-2512.5295204332,-1321.15501926839,484.682690854171
"NC_ShH.20",-4888425.79805891,-34535.9169082275,-20953.7495213062,-1735.83482871291,-1699.01818010039,6790.0338601705,3201.41695678251,2473.13715790016,1580.13390487599,1455.00434023149,1286.97467527722,1270.60254048838,614.569798620136,364.699759564811,-343.211195783908,-297.219928426218,-62.237477331111,-904.783966292092,-532.074505919719,557.754385173139
"NC_ShH.21",-4888320.87785102,-36289.3446276213,-17054.9258447116,4661.87450239916,-3987.86411041381,3380.23485351665,3822.25728546391,2317.99146117139,3945.97084341371,73.3414835469426,2272.11597188961,1968.45686240444,-469.477197191385,362.530314227503,89.353436582696,-278.055349735948,266.471334424639,-702.271219894551,-461.445105578125,68.0541634150908
"NC_ShH.22",-4832819.34123259,-33218.7615261376,-9543.49524130834,7775.27221915462,-2987.24751258039,1017.46016220411,2758.94091567756,1808.58033667464,5613.74728002008,-215.302278810051,2334.53299506906,2637.94244499964,717.716504678106,314.912012040192,-367.319758517035,347.340810476195,389.384808058508,288.297943691782,-73.2199552051636,-617.803792516198
"NC_ShH.23",-5012223.09983629,-25854.9573921207,-25141.9525812892,-5409.04577026576,-2273.06825984477,4012.783221723,3239.59295252562,146.383007931258,3450.58132556153,47.2100911827029,1510.52199567322,1332.39636480356,227.00538746188,-199.47516119253,309.549772061046,258.213539094842,408.053544493104,-580.273021198245,-36.2774710321447,94.8693463588114
"NC_ShH.24",-4929020.12329826,-33225.1951514331,-26588.5900998103,-9634.22654181354,-1408.6880728162,3485.68467649936,5112.81224257786,161.332965492119,3390.33296433682,1562.52276100238,2042.74705121733,833.226926501406,997.350501052835,664.584714856607,293.474223219961,358.893226097825,-318.220075758282,-425.861318662245,-596.304204711109,564.489354377183
"NC_ShH.27",-4940258.97578964,-19872.6091403966,15341.5527223756,5698.51224407026,83.4437006670614,-4815.44105165894,1360.67823534913,1440.43611213378,4793.55252967435,1738.34169130906,-926.013749960209,-332.295283184466,1148.24584016206,283.537486871096,-376.405268481916,-180.652947872346,-627.552025416486,-442.388897806428,395.135343648021,-587.356438617177
"NC_ShH.28",-4962332.70634073,-13088.0835645019,-21758.2073070423,1919.59415335257,-5109.70294546383,-4455.99406510514,4533.85545671413,-1037.52120408699,3401.47504975064,1639.95944622028,-1459.57347939994,-726.160789665949,2614.0817189889,297.031571881301,-819.650686034547,748.317244197452,-290.26208034063,-1255.36486352711,472.309781300337,289.688015284
"NC_ShH.3",-4953034.03693467,-33300.2750234999,-20498.2394182592,-3055.42524106872,-1008.89377551031,4501.83722682972,4410.2062935251,3528.2031042868,961.543562606916,1359.02225055921,2225.61126533566,1577.23133864231,195.99242437396,378.482202671004,-99.0238659756499,-3.63160713163967,41.1524629031102,-334.892583222325,-462.089936024606,270.382060604929
"NC_ShH.31",-4865084.84332008,-34948.7008275765,-18622.3352949434,-5547.51805338255,-777.219008872805,274.335546235748,5153.79146879833,1485.53094154072,959.002510509264,1654.76298379224,1787.42316040867,994.276981455025,1012.33283789468,426.184920608297,534.76446686444,-60.2976368875883,-252.048731598997,-302.129878231583,-780.820007834585,47.4700113033295
"NC_ShH.32",-4950586.24546156,-31243.8936175201,-23994.6516658081,-12200.3916212925,575.175630194947,2279.53488647463,4846.69418293092,-190.351592037488,-1048.50311144566,2044.97838251867,1587.36837620587,1346.75035915986,112.194664258276,299.970614786814,-568.348969432305,-111.385411607404,199.90381175991,-801.685406768402,-659.1892243401,633.639859579814
"NC_ShH.33",-4978031.05917552,-21644.8251776623,-4260.09218976747,-3395.98240230375,358.922179299564,4252.24863378327,684.606905660632,2492.35128238247,1186.35862935418,2604.64954422493,-1669.11680376049,110.40002978069,807.318317511582,-5.3989625994728,-881.298646737051,-124.075873982417,-507.41726819468,-756.965625802517,-142.800082261313,411.100362135251
"NC_ShH.34",-4988384.31428141,-24426.9103154574,-19294.6531719071,-1350.15424419553,-1093.05631220639,5061.87969085457,209.329753090228,3857.04831145104,638.284575640441,1042.89837707231,-948.256137211876,867.737861325473,415.900488917373,-369.477717730411,-637.493654862417,-185.12103626075,-256.635237772419,-892.336743294822,-523.727003227346,530.816836235601
"NC_ShH.37",-4920566.34740984,-25473.89862977,11730.9064803138,732.636039420015,872.490297939528,-2216.40498890845,4268.82474622759,1445.94946846806,5424.34849964429,2509.1109748879,405.239641335387,578.978191778496,825.567089569647,756.092649755452,46.9506519419943,507.218019892464,-584.152464954075,-143.129613762733,141.446046023323,-274.163362140369
"NC_ShH.38",-4921864.82967166,-28610.0654644872,10179.4351142832,6406.62449604151,-2515.84252474194,-2594.96628272858,4056.65363064544,893.491542940779,5066.73956568851,1977.68324672558,-110.140286637495,622.586702655226,199.557910572336,425.36270672538,-765.898977436744,115.957006691835,-428.948006332009,-593.594566535866,-39.0856504892951,-249.538856232852
"NC_ShH.4",-4947612.41209418,-33597.5519848527,-19128.1810466685,1027.68492102905,-4249.35570876105,2294.77728706046,3635.40893098519,1388.10746417172,1233.79070408281,736.804679108059,1643.73534919115,1299.71236605863,13.2641887276439,-401.763182714813,245.343573313166,-10.3860811903934,336.531425800341,-583.971364695097,-499.538738971026,458.753978130893
"NC_ShH.42",-4888914.36301638,-32075.4495752415,-17244.8124043372,2370.63655471861,-2672.13086867923,3881.5627256205,2526.63020158499,1649.15899332189,5058.4915571546,-311.517762915175,2348.46562403173,1847.72259085018,85.4063476881421,88.5272148793863,-264.796434622585,-10.5911587014614,176.390605251443,-333.698631792053,-163.711084767984,-380.763204655178
"NC_ShH.43",-4916327.19877135,-27679.95491626,-16636.8943983885,2066.90348632754,-1285.62476400758,2676.76413659331,1011.21727550883,3726.14087457467,5915.48999907834,-1187.95013217914,2523.3932166788,2004.48824528665,372.975243843957,341.428877339459,772.772592096788,327.21334295203,234.70257706911,551.36550408375,-278.381122644209,-437.37921524258
"NC_ShH.5",-4994372.67505131,-28989.3229708286,-23389.904761364,-1601.48949782504,-2286.08114844444,3647.50368000789,2569.81867989912,2679.29603510056,2101.0876879299,-149.96187994417,1543.62892761157,1671.7547098973,147.570716243987,-163.009800059089,220.89570787664,-126.970071149303,350.172206117118,-846.903819514201,-400.43784797114,181.759884331945
"NC_ShH.6",-4914170.0633008,-31128.7899247675,-22212.7870003287,-3145.98348414467,-2558.69870644304,3277.92653366117,3818.57927198757,1212.34230701905,-368.647099297974,1482.95360042884,698.887794918728,520.87092260058,-20.6422254577731,612.813322994749,298.304653297849,-639.500719213489,271.123674760861,-1263.90523292571,-553.504664734709,319.472031228397
"NC_ShH.7",-5130900.57029576,-13695.1110730005,-15404.1588101599,-5771.70025943283,-3812.96367478552,3534.25321338686,4754.60132436413,498.993083190833,-899.871720615534,3418.0166816936,-1957.8885065947,291.909991400667,44.6434529312476,280.390943858855,-968.493811800135,933.945865561326,-76.872902370359,-1442.62590550085,345.610443975531,496.596423710599
"NC_ShH.9",-4904220.90012871,-38349.8598411358,-17814.3559584737,-1309.99327340963,-2065.98335408257,4529.10077923439,3606.71961779749,1425.57534571742,-513.034861267324,1071.36339377265,1887.20338411691,1337.4479035453,-337.326014542505,-3.03012317460222,-535.627705325756,-670.129260207408,252.602507019224,-1046.22179088701,-985.403913690196,747.030985256326
"STAD.2048931",-5094100.68139082,6458.49389364875,-4191.68952073892,-6961.17152104294,1982.25943674343,1327.6318233933,-2517.26281731055,2280.331153571,2301.7540154709,343.359612654467,-292.852412682375,-679.268520989316,1223.71337446216,677.449687256181,-54.5762100551498,-142.006610050927,-34.5215267246294,-809.792671540148,202.583712604314,125.885890883691
"STAD.2121836",-5064686.56409372,-24576.7896018145,9458.53268178075,22778.9668651594,-8445.46574533709,-5150.19339642245,-81.2697038368687,3196.77907467668,2767.28588482532,-2659.69970770938,467.769496130843,1796.61050230701,-4364.36264777637,709.023041131449,-717.853305714544,1854.32817256219,76.3551768309102,1237.45020334194,-672.560728411752,562.920227750825
"STAD.2163710",-4909232.76028452,24820.938926812,-16867.9139568792,23014.7054044635,35492.9889450902,4064.58973216879,13030.1046269885,-2838.56257471521,-2851.94182691318,836.377954566356,-4570.69762929963,-777.006904706914,936.469719043598,1609.04284198569,1363.89523788911,-48.4740510977945,-1383.45781679384,239.623070770137,1574.14327757306,-958.85910657381
"STAD.2219227",-5005807.58801762,-28809.6005934358,-9036.29759728851,-8807.01695124974,2242.33380097204,302.898847431235,-2583.53140428599,1241.26970622832,1240.99847337307,31.5985112795926,-50.2768374687014,803.850546649262,-324.233261474269,489.372722649919,-267.448523425524,1159.25549626172,387.368402985624,100.230782954459,207.746306586657,-186.528476195156
"STAD.2244628",-4880761.47263622,2920.08557597041,-15916.940073936,27395.1819248758,31575.2252846558,4859.06650471318,14260.7810249803,-4215.59689554233,-2867.51860634868,1532.60654309439,-5800.55143068527,-781.275532586473,735.721224616627,1460.51010387509,1277.28800768598,210.889829146451,-1831.95411891797,246.423310353726,897.184280148993,-344.468314295331
"STAD.2289794",-5113098.36233437,35875.9960771939,-878.524058478771,-10947.8643098066,1303.91334679637,-4268.34285221481,5416.99821013516,-820.85980388787,-377.385227771121,853.256372534219,314.057282410445,1103.07159606273,99.0683703283817,-657.137673470257,1660.02077115774,-1531.93399375257,51.1516199293734,-645.221454782576,-462.294650603114,-570.432176487385
"STAD.2341412",-5003582.97365481,-57992.6617634313,-19086.4608775525,-8160.25556104521,-2041.57596045039,-2164.07096145643,739.596994429613,4073.03094489397,-1959.46401029155,1826.81820648959,-2623.62865845066,-1420.05281789838,254.839533122071,-213.472901277142,2269.41102217872,-1117.17481490453,641.124266531995,-954.084735289415,-1384.02705420169,824.358816094031
"STAD.2374161",-4727074.96520703,31132.2846968067,-20409.7400713346,31435.757959239,-4982.15065908088,-10792.1402700614,-11444.6935056405,10387.6606186075,-867.680996504725,-12712.6359271082,10945.6337646059,-3906.12658710282,-153.003106456792,-1649.23451217344,1015.3834473619,1181.28095810511,-16292.9192788595,-8673.0260861334,1973.08679504785,-1050.54332288746
"STAD.2380893",-5107168.29217373,24363.4993809834,-6725.16391064886,-8909.1668827427,1011.41342314877,-2715.76919827208,2230.12447824821,223.482808611202,976.126069044178,-244.086973775004,1374.29607001678,1099.1453333492,1787.14577622534,-2095.32020550203,818.929858228794,-702.267094138609,966.947193411079,-571.039520070475,630.106613915585,-904.400556619403
"STAD.2381588",-5114023.03951435,3592.86335250515,-3443.79560977594,-10618.4643199489,542.095565575649,-1801.85246683125,1305.10843208827,-1534.16833648101,1462.41603249203,644.509406078221,-1012.36407849447,332.649971321071,1044.12162959346,-1167.85810817821,109.753981117074,-440.351245027624,-8.12736855982857,-696.747186222163,669.191446963873,-258.318861226916
"STAD.2382676",-5077859.32227054,40794.583208639,15413.2287347733,10826.4741441274,-4452.37956217638,533.782540330191,2106.29046244858,1237.13571590163,-936.94194064473,963.808811168953,1208.40164588456,304.453063963552,765.813606602336,332.273969674138,-1991.14745480282,-631.856668715394,363.119555633647,-931.267426501743,-68.0254014124622,-338.625019978736
"STAD.2382823",-5110908.36554867,29587.7170333519,-4976.0413144402,-8301.36585903534,115.643854128206,-5861.64787665284,3712.5193084578,-1951.6454535218,976.229434969199,420.797112575784,991.90770084815,-122.62141080803,1629.80319170062,42.0595412354123,-319.873047489678,-606.079794404481,-12.8812514676239,-113.634740178042,-477.032634569002,372.338901125602
"STAD.2383295",-5097457.21594151,22548.9484661297,11317.408740849,4714.22463096029,1320.00322512605,3534.88654271277,-3282.94909808393,396.022466151143,-2162.99472007469,-2090.67926968029,2319.8668010226,423.835788739533,-669.161177663949,555.177553665161,-407.19138995209,209.349716045666,518.964335729997,-8.95790749999674,-53.3985852761974,-687.69299218482
"STAD.2383652",-5075369.80992579,16795.9592597674,-6858.61183645284,-6160.93690625813,7083.17923111232,4787.93410350027,-5656.70164248631,2459.37443149318,60.4055433575881,-2976.12573370243,2414.66409447038,1818.17657447201,-551.963054682538,2664.97323210539,-1600.1477263364,651.750286544236,244.936337401423,-9.08846503990649,-497.80664556958,-543.324480527208
"STAD.2383723",-5066777.52375871,41088.5616582216,-4865.00173503309,-10480.6914523733,3132.22432798967,-2828.65551033599,1694.9250207345,-2480.19055697293,2920.92394151366,-436.720279418338,2602.96919291408,499.481704753587,1114.89590049591,1604.24055585175,-505.129030618336,215.463341659448,-320.473892486015,179.643087720625,-742.965947694826,126.825244772178
"STAD.2384103",-5119405.06931,-416.984589299509,-74.7954258630544,-2314.13789953237,-1038.21838077318,-2297.13521427407,557.059733506234,-1244.7511764304,4446.49539598414,730.466571501328,-1136.06892252106,-278.716204881208,360.383218926547,503.309800246802,-2161.4137810273,701.858153369472,-315.848726927951,-643.871852737567,762.438544452073,-161.954974777517
"STAD.2384513",-5042490.22851162,-43228.0938259337,-9128.66483918795,-8447.41642389457,-863.408938358915,-1889.21135305449,-456.223306548118,-981.601721749041,2879.38768905245,-73.0451300316587,-847.235533292089,235.979389523502,-326.138406177843,-197.22189537041,241.24651402373,721.228407377415,-472.829316975941,8.17851214148735,-223.521920289244,191.380033054779
"STAD.2386653",-5140917.4486316,15373.8591705465,-3942.56952783277,-8865.71065836949,252.180676564331,-4908.75030489625,2688.02834184039,-214.570114550595,977.294457351712,638.504827528017,-300.176665669498,-256.786008590013,-459.300333615111,648.294601844685,1427.17814875473,718.209423201008,-228.599826956111,589.888751250873,-122.234453904452,76.1550395694487
"STAD.2386936",-5103545.28775017,36951.2773198081,-4225.29522050259,-810.870637866052,495.311128814503,2670.53000192704,-6747.26891993887,1819.83730048223,1961.9944223513,-2027.75511518984,-1252.87789412676,-283.11584464677,1051.93678378227,1108.17970093704,-1314.19393010036,-865.075685947521,-299.724827012954,265.100334727868,-1034.25693394316,716.665671348111
"STAD.2387639",-5126104.46636561,15094.4957116072,-418.764265846429,-7356.29745752676,32.8054529474141,265.445669107848,5352.57533498126,1403.59956992373,292.194309677257,1554.31108438208,1381.54969588443,-383.994481814153,-1309.73272147969,1497.25604957589,2928.73625761784,1032.71012847657,-80.7732087818353,1020.73200742003,358.511589183765,-818.702848409188
"STAD.2387809",-5075399.41530489,28590.3173359322,16258.7112377841,2581.93473637696,-2638.77769142153,-662.467837272764,5281.67357244487,-1950.68773005217,1880.47965542621,2361.48747429152,427.115718408241,-395.477614298068,350.998704893733,2711.23691463298,-3021.63314606107,713.864247568849,-1386.38010428349,-339.542357482517,-540.817990740253,273.387947901193
"STAD.2388003",-5108268.15412173,44292.4595084231,6229.65769777796,865.777961004183,-1600.77479368116,1105.45109950283,4758.42318608823,2375.34054058291,-2348.10762272172,1367.92923343686,2148.16833763702,752.040228835005,125.173092438124,-174.78436951299,1334.76388518772,-761.490308447611,419.706845504034,-220.954807227535,-738.808287157371,11.9647660612627
"STAD.2388092",-5125173.27044613,22750.3573963697,3005.88455674468,2915.33105310265,-701.020974113489,3694.5925624277,-1247.93195666931,1270.94815579084,-467.89549577382,-238.883032644027,2651.22074331099,-1376.21294751422,1350.10152107446,-589.303760031764,95.9168593592089,1306.70381766753,324.48616469928,790.732799481428,1045.75147209229,131.678406342194
"STAD.2389088",-5090037.29332639,-12461.5450372572,-17895.8216881383,-16690.6049444124,1656.9088700596,-8217.60257820952,1087.08588429548,-2510.8390954884,2226.8488089465,-274.344376159293,-2414.8629808037,1653.09149065898,-875.74428506519,75.0337115628475,292.168254851795,-192.908584945041,-394.078887639056,430.656661882285,-533.01953136706,-95.0125682952289
"STAD.2389093",-5092385.15469177,5572.73921849499,-737.421201690961,5500.05799841842,-2491.07484240729,5052.08329981632,-5250.53558739603,3163.5247524044,517.88235657695,-410.404020876179,1643.59956201433,-2857.20194597803,3446.75223911797,-435.732302435431,1312.10230935303,721.363582483863,848.237816513344,677.803476288789,1252.56295260185,-12.3117658672251
"STAD.2390003",-5101262.7814467,6049.12380834525,7064.3950619379,-2433.63680474333,-2084.747144385,-676.373772940954,2525.02832414858,-5053.31788894171,3247.0328901532,375.216774591167,459.218012999571,-587.480430074121,-972.25299163814,200.238081867306,-2009.28931215925,269.182756750767,-849.628908292496,-191.836081540101,239.75355161953,222.267952551687
"STAD.2391321",-5086895.32181819,14456.9459078073,-11662.3604665572,-10906.8022950881,3465.53298117312,-3313.22838460535,-2664.48215658026,-946.386576978395,2379.60159702544,-2919.14173438204,580.387348713229,2401.47937660994,-1102.20171071994,-215.630081244192,-666.853468875264,-218.287369637891,411.458585791931,134.127429073729,-389.966982258478,118.849074773609
"STAD.2391832",-5122259.72939545,12803.7088327891,2315.57572871231,-4601.5140736475,-1127.34950383457,-217.219941708947,201.887216376156,-815.139810613197,1750.8607678391,442.19153563163,-1495.11055608161,575.098865189533,-1178.81462428229,941.356677379336,-684.337627511447,361.738160969692,-1060.53924675862,247.08112340201,-677.188528162282,616.676536702576
"STAD.2392576",-5044317.7184145,-37230.40122476,13285.4722949691,18528.5536954037,-10661.0690993683,-1610.75677029104,-3154.48698780405,-2898.73009932301,1970.54971199064,-1625.81031047723,-2200.3355500778,-1954.71400747761,-2063.21784953313,-2325.97953725915,-353.924342450277,-215.678966394313,18.4124485973968,452.58457879851,-557.702877587614,1980.66033155943
"STAD.2393829",-5144215.97180668,11074.8425950078,-1254.63637223394,120.104347572627,-796.320725179088,2688.91751758222,-3293.9927153726,4222.87409047603,61.5316529328954,504.517119657024,-2883.70917734059,97.307058873703,-590.271989500537,114.498150405019,16.2386041982586,173.088295483036,-593.404124220635,471.131429024547,-587.071625301554,632.416458038089
"STAD.2393878",-5122434.89031296,28814.0836845367,-2850.44229862601,-4435.5082845302,1542.40280218075,3701.64699769032,-1411.30679634716,1307.42820009795,-331.65719211341,-89.6735062437937,676.083168268711,1473.0925171059,-589.532176343835,466.55364345858,26.0914289363368,663.552248000781,331.058353317035,662.44749101024,-196.198599253987,-16.3817377626312
"STAD.2394558",-4950890.63414191,-74454.2200896331,2001.31591855182,9540.19681723458,-6789.55971088411,375.222838250974,-3749.32897693932,237.219615385717,2327.92108511922,-1330.43072174466,-1862.34139546959,40.7876005555651,-1344.39796188906,-1414.98938045854,-191.534289000063,-924.053722410926,-305.878108475069,6.86174254260663,-1196.01316492155,1159.92698252513
"STAD.2394727",-5094488.6382343,-4691.70907840263,-2682.30776716572,-7218.87438478244,631.247975803302,-1593.51406628962,-832.327768525645,-2428.5621353556,5616.61274350142,346.500854841145,-1345.40392436271,-597.275800416201,782.809199816934,423.597292275666,-2133.12795745273,447.384155064184,-488.165344170982,-751.289627020806,895.764544184875,-165.048734468094
"STAD.2396557",-5038991.88695773,-18210.3399049433,-11099.0478381108,-9315.88281343483,2875.93558548579,2319.61245111536,-2432.30018381136,1695.54946176474,791.229430072001,-375.183179386306,1403.40519065039,-13.5187437303373,409.648896006723,449.013216942946,1946.63448825259,1025.62961062555,504.390243095839,212.628571558414,746.958617767199,-621.512756940726
"STAD.2397437",-5049816.03415397,-33416.5754162267,733.950097293611,-2883.82105405627,-2248.78855776935,951.635987179021,-434.672018264277,-589.168160073864,926.982431086967,758.146471848003,122.983944361807,-1397.30473614958,-401.151360439929,328.931785277088,1838.1575690749,1283.58423807005,-266.397790702239,808.46594221682,284.689767016159,166.182226561831
"STAD.2400904",-5108804.84764092,2372.90474086383,6769.19342599663,9256.683316595,-2509.47872714634,3179.64310461207,364.479227494936,4218.2338140156,-147.40820026705,-70.1839716731711,3011.229612731,-374.583099553712,-96.7294609701978,-456.973714568806,1126.10305139851,1405.59494657665,1010.58554825594,584.796643079105,1060.21659644974,-308.858912671699
"STAD.2402396",-5104901.86156119,26160.7403876565,-1968.94369039112,-6287.66222800275,2418.39859034393,2532.40698318138,-97.7530802439546,1915.64307513035,489.823934260931,-199.978669444887,354.937737342135,1778.07325628069,-921.290610821643,428.104965238775,-267.43683047141,-153.104649283508,60.576548604191,262.765995140904,-353.748916258486,-298.383538240484
"STAD.2406523",-5126890.02798713,13580.8966384897,391.915311571893,-1244.95255467261,-633.269608838656,2892.77751967635,-1009.90583594252,2071.5323090017,1312.11782649097,-11.1375210029545,-564.065474519888,662.03358403796,358.904346265684,-1566.34238614269,587.034614978347,-490.193105633656,614.554267619878,-413.464062206738,243.694550387098,-185.374517242444
"STAD.2406754",-5042388.92583689,-14124.4770138045,27494.0173834801,25579.1753785144,-8290.72240902673,-4235.12913256823,1787.68654000832,3335.80328824202,1088.3387559759,-779.656054499413,1200.64888960081,786.149019328238,-2224.60290528357,-744.396813855754,609.060686144382,1497.06705611811,550.177935931512,634.629821100379,349.775714824021,-75.2162297315641
